accuracy,inducer,response_time,subject_nr,valid
1,-1,1333.1923999995925,9,-1
0,-1,1762.4345000004396,9,1
1,-1,674.3719000006095,9,-1
1,-1,949.5693999999203,9,1
1,-1,662.7451000004075,9,1
0,-1,699.3528999993578,9,1
0,-1,878.5807000002824,9,1
1,-1,1399.873399999924,9,1
0,-1,1265.7847999995574,9,1
1,-1,635.5953000001609,9,1
1,-1,680.865899999626,9,-1
1,-1,721.4656000016257,9,1
0,-1,1316.6091999989003,9,1
0,-1,819.9007999990135,9,-1
1,-1,1300.448400001973,9,1
0,-1,645.6681999983266,9,1
1,-1,968.2431000005454,9,-1
1,-1,1317.4369000010192,9,1
0,-1,688.0575999980792,9,1
1,-1,803.8940000012517,9,1
1,-1,1913.7638000007719,9,1
1,-1,622.3541000001132,9,1
1,-1,651.6592999994755,9,1
1,-1,934.222199998796,9,1
0,-1,602.7373000010848,9,1
0,-1,1382.9996000006795,9,1
0,-1,812.1864999989048,9,1
1,-1,571.3984000012279,9,-1
1,-1,739.3802999993786,9,-1
1,-1,663.8985999990255,9,1
1,-1,840.5454000001773,9,1
0,-1,655.1280999993905,9,-1
1,-1,947.7083999989554,9,1
1,-1,981.5562000004575,9,1
1,-1,1173.465499999933,9,1
1,-1,878.001600000076,9,1
1,-1,756.5323999999091,9,1
0,-1,1771.1873000003397,9,1
0,-1,855.6063999980688,9,-1
1,-1,1128.8950999984518,9,1
0,-1,990.1310000000522,9,-1
0,-1,923.3577000005171,9,-1
0,-1,1792.622800000012,9,1
1,-1,655.154900001362,9,1
0,-1,1682.365200000815,9,1
0,-1,1064.2373999990523,9,1
1,-1,1122.1649000002071,9,-1
1,-1,770.0782999992371,9,1
0,-1,1280.608499999158,9,-1
1,-1,1385.8607000000775,9,-1
0,-1,928.7434999996331,10,1
1,-1,670.0140000001993,10,1
0,-1,1115.974100000225,10,-1
0,-1,982.580799999414,10,1
1,-1,1013.8561000004411,10,1
0,-1,692.4669999997132,10,1
0,-1,1297.0425000002142,10,1
0,-1,845.6689000003971,10,1
0,-1,1147.6300999992527,10,1
1,-1,708.9008999993093,10,1
0,-1,973.4834999998566,10,1
1,-1,878.0877000000328,10,1
1,-1,942.0594000001438,10,-1
0,-1,1109.309899999993,10,-1
1,-1,921.2455999995582,10,1
1,-1,955.1539000002667,10,1
0,-1,2000.0255999993533,10,-1
1,-1,936.8267000000924,10,1
1,-1,1555.3524000006728,10,-1
0,-1,853.2845999996644,10,1
1,-1,877.1128000007011,10,1
1,-1,803.7138000000268,10,1
0,-1,830.9828000001144,10,1
0,-1,756.9039000000339,10,1
0,-1,909.5039999992587,10,1
1,-1,856.1196000000928,10,-1
1,-1,1228.685700000031,10,-1
1,-1,729.2825999995694,10,1
1,-1,621.252400000114,10,1
1,-1,672.5679999999702,10,1
1,-1,959.7364000000525,10,1
1,-1,868.9846999996807,10,1
1,-1,1027.5106000008527,10,1
0,-1,842.1622999995016,10,-1
0,-1,1496.0690999997314,10,-1
1,-1,887.9866999995429,10,1
1,-1,844.598800000269,10,1
1,-1,1042.5315000002738,10,1
0,-1,899.1158999998588,10,1
0,-1,553.7105999991763,10,1
0,-1,868.9574999997858,10,1
1,-1,936.2332000001334,10,1
0,-1,642.1926000004169,10,-1
0,-1,606.1008000005968,10,1
0,-1,991.9717000003438,10,1
0,-1,946.6109000004362,10,1
1,-1,1334.4947000006214,10,-1
0,-1,919.7574000000022,10,1
1,-1,1010.2517999995034,10,1
0,-1,1000.8784000000451,10,1
1,-1,669.5295000001788,10,1
0,-1,922.0576999995392,10,-1
1,-1,1047.3264000001363,10,1
1,-1,779.2615999996196,10,1
1,-1,1046.5131000000983,10,1
0,-1,661.0982999999542,10,-1
0,-1,815.0391000008676,10,1
0,-1,1172.2939000001643,10,1
1,-1,779.5355000009295,10,1
0,-1,912.1875999998301,10,-1
1,-1,1059.4316999993753,10,1
0,-1,771.3231999997515,10,1
1,-1,875.9285999995191,10,1
1,-1,991.1996000001673,10,1
1,-1,460.5185999998357,10,1
1,-1,845.8262000004761,10,1
0,-1,927.6909000000451,10,-1
0,-1,812.9853000000585,10,-1
1,-1,733.5791000004392,10,-1
0,-1,681.4507999997586,10,1
1,-1,612.7369000006001,10,1
1,-1,712.0159999995958,10,-1
1,-1,603.8656999999657,10,1
1,-1,808.3642000001855,10,1
1,-1,850.979399999138,10,1
0,-1,712.8377000000328,10,1
1,-1,772.0409999992698,10,1
0,-1,2000.0290000005625,10,1
1,-1,1138.498799999943,10,1
0,-1,898.4283999998588,10,1
1,-1,858.3538000001572,10,1
0,-1,703.6680000000633,10,-1
0,-1,668.219700000016,10,1
0,-1,908.815300000133,10,-1
0,-1,810.6894000002649,10,-1
0,-1,984.7092999997549,10,1
1,-1,695.2813999997452,10,1
1,-1,789.2342999994289,10,-1
0,-1,640.5120999999344,10,1
1,-1,931.0929000002798,10,1
0,-1,818.9941999998409,10,1
0,-1,874.2641999996267,10,1
1,-1,652.1950000007637,10,-1
0,-1,2000.0349000003189,10,-1
0,-1,2000.0315999996383,10,1
0,-1,1106.614899999695,10,1
1,1,839.7629999998026,10,-1
1,1,740.3416000008583,10,-1
1,1,734.3492000000551,10,-1
1,1,544.269199999515,10,1
0,1,529.5350000006147,10,1
1,1,539.4579000002705,10,-1
1,1,388.06380000011995,10,1
0,1,508.00799999944866,10,1
1,1,669.8975999997929,10,-1
0,1,482.48950000014156,10,1
0,1,415.8151999996044,10,1
1,1,494.43899999931455,10,-1
1,1,473.6943999999203,10,1
1,1,461.6195000000298,10,1
0,1,570.9135999991558,10,1
0,1,459.42620000010356,10,1
1,1,568.7646000003442,10,1
1,1,536.6298999995925,10,1
1,1,443.2727999999188,10,1
0,1,361.21910000033677,10,1
1,1,364.4900000002235,10,1
0,1,609.7493999996223,10,-1
0,1,511.67389999935403,10,1
0,1,707.5782000003383,10,1
0,1,516.8234000001103,10,-1
1,1,469.5032999999821,10,1
0,1,570.0197000000626,10,1
1,1,774.6669000000693,10,-1
1,1,622.6055000009947,10,-1
0,1,654.5729000000283,10,1
0,1,477.1303000007756,10,1
0,1,481.08930000057444,10,-1
1,1,773.6943000000902,10,-1
0,1,270.23359999991953,10,1
1,1,490.8826999999583,10,-1
1,1,676.7975000003353,10,-1
0,1,1705.4347999989986,10,1
1,1,645.2947999993339,10,1
0,1,467.2602999997325,10,1
1,1,1016.4966000001878,10,1
0,1,710.4454000000842,10,1
1,1,471.67920000012964,10,1
1,1,1084.2915000002831,10,1
0,1,542.9186000004411,10,1
1,1,1096.139900000766,10,-1
1,1,637.4192000003532,10,-1
1,1,746.0343999993056,10,1
0,1,2000.0318000004627,10,1
0,1,479.15970000019297,10,1
1,1,745.8247999995947,10,1
1,1,507.74779999954626,10,1
0,1,685.6817999994382,10,1
1,1,896.8861000002362,10,-1
1,1,528.2350000008009,10,1
1,1,653.3958999998868,10,-1
0,1,2000.0365000008605,10,-1
1,1,765.2345999991521,10,1
1,1,614.5373999997973,10,1
1,1,643.7846999997273,10,1
0,1,793.7007999997586,10,1
1,1,912.2989999996498,10,1
1,1,739.5098000005819,10,1
1,1,1012.1110000000335,10,-1
1,1,668.6992999995127,10,1
0,1,670.6089999997057,10,1
0,1,890.6236000000499,10,-1
0,1,2000.0346999997273,10,1
0,1,464.4448000001721,10,1
0,1,957.7075999993831,10,1
0,1,732.9924999992363,10,1
0,1,490.2369000003673,10,1
0,1,2000.0449000000954,10,1
0,1,492.08770000049844,10,1
0,1,345.9779000002891,10,1
0,1,539.2522000004537,10,1
0,1,531.1811000001617,10,1
0,1,732.4200999997556,10,-1
1,1,648.432699999772,10,1
0,1,654.3153999997303,10,1
0,1,421.58390000090003,10,1
0,1,590.8142999997362,10,1
1,1,736.0461999997497,10,1
0,1,915.3334000003524,10,1
1,1,1036.5715000010096,10,1
0,1,2000.0326999993995,10,1
1,1,451.0684000006877,10,1
1,1,623.6318000000902,10,1
0,1,653.6236000000499,10,1
1,1,964.1721999994479,10,1
0,1,592.7518000006676,10,-1
0,1,611.3697999999858,10,-1
1,1,353.88270000042394,10,1
0,1,1005.2081000003964,10,1
0,1,2000.0386000000872,10,1
0,1,459.74049999937415,10,1
1,1,630.2407000004314,10,1
1,-1,1052.6274999999441,10,1
1,-1,793.9084999999031,10,1
0,-1,994.5117000006139,10,1
1,-1,730.3881999999285,10,1
1,-1,860.9899000003934,10,-1
1,-1,682.9509000000544,10,1
1,-1,726.8855000003241,10,1
1,-1,604.1874000001699,10,-1
1,-1,668.0959000005387,10,1
0,-1,2000.0443000001833,10,-1
1,-1,393.2444000001997,10,1
0,-1,641.2153999996372,10,1
1,-1,583.155200001318,10,1
1,-1,791.7407000004314,10,-1
0,-1,1108.344299999997,10,1
1,-1,795.6665000002831,10,1
1,-1,762.8598000002094,10,1
1,-1,708.8294999999925,10,1
0,-1,632.7118000001647,10,1
0,-1,798.6743000000715,10,-1
0,-1,651.2590000000782,10,1
0,-1,648.477800000459,10,1
1,-1,731.8016999997199,10,1
0,-1,518.3818999994546,10,1
1,-1,313.69520000042394,10,1
1,-1,660.9329000003636,10,1
0,-1,494.1280000000261,10,-1
1,-1,529.402499999851,10,1
0,-1,616.0540000000037,10,-1
0,-1,655.9606000003405,10,1
0,-1,1115.1991999996826,10,1
1,-1,797.8118999996223,10,-1
0,-1,804.4027999993414,10,-1
1,-1,448.3382999994792,10,1
1,-1,745.5612000003457,10,1
0,-1,2000.0303000006825,10,-1
0,-1,2000.0376999997534,10,1
1,-1,866.6156000006013,10,1
0,-1,2000.035600000061,10,-1
1,-1,757.7984000002034,10,-1
0,-1,751.0233000000007,10,-1
0,-1,2000.0346999992616,10,-1
1,-1,1158.2483999994583,10,-1
1,-1,716.0814000000246,10,1
0,-1,2000.0310000004247,10,1
0,-1,899.2004000004381,10,1
0,-1,598.4816000000574,10,-1
0,-1,1243.7338000000454,10,1
1,-1,546.31650000019,10,1
0,-1,909.5643000002019,10,1
0,-1,911.5073000001721,10,-1
1,-1,1606.0631999997422,10,1
1,-1,960.6620000004768,10,-1
0,-1,946.523999999743,10,-1
1,-1,1039.8648000000976,10,1
0,-1,1050.3752000005916,10,1
1,-1,1329.603400000371,10,1
0,-1,744.942000000272,10,1
0,-1,836.1304000001401,10,1
1,-1,443.2940000006929,10,1
0,-1,679.9265999998897,10,1
0,-1,961.1677999999374,10,1
1,-1,941.0615000003017,10,-1
0,-1,705.6213000002317,10,1
1,-1,985.5858000000007,10,1
0,-1,2000.035600000061,10,1
1,-1,647.4255999997258,10,1
0,-1,628.019500000868,10,-1
0,-1,2000.0285999993794,10,1
0,-1,2000.0365999997593,10,-1
0,-1,2000.0309999994934,10,-1
0,-1,2000.0361999999732,10,1
1,-1,953.5953000006266,10,1
1,-1,738.8418000000529,10,1
0,-1,660.7605999996886,10,1
0,-1,2000.027799999807,10,1
1,-1,585.8911000005901,10,1
0,-1,554.4953000000678,10,1
0,-1,606.4366000001319,10,1
0,-1,494.1997000002302,10,1
0,-1,2000.0405999999493,10,1
0,-1,616.1616999995895,10,1
0,-1,2000.0397999999113,10,1
0,-1,2000.0345999998972,10,1
0,-1,772.5563999991864,10,1
0,-1,573.1652999995276,10,1
0,-1,2000.0275000003166,10,-1
1,-1,761.6473000007682,10,1
0,-1,2000.0318999998271,10,1
1,-1,564.7691000001505,10,1
1,-1,522.7153999996372,10,1
1,-1,700.5996999996714,10,1
1,-1,808.5664999997243,10,1
0,-1,671.7956000003032,10,1
1,-1,689.7031999998726,10,1
0,-1,2000.034200000111,10,1
1,1,1010.0286000007764,10,1
1,1,706.625,10,1
1,1,709.254800000228,10,-1
1,1,646.985600000713,10,-1
1,1,1067.7697000000626,10,1
1,1,683.7012999993749,10,1
1,1,800.2974999998696,10,-1
0,1,680.2064000004902,10,1
1,1,1971.515999999363,10,1
1,1,914.7301000002772,10,1
0,1,756.6842999993823,10,-1
1,1,732.6000999999233,10,1
1,1,574.5119000002742,10,1
0,1,607.1350000002421,10,1
1,1,661.075300000608,10,1
1,1,655.6722000003792,10,1
1,1,700.290299999062,10,1
1,1,1198.1513000009581,10,1
0,1,1124.1338999988511,10,-1
1,1,942.0461999997497,10,-1
0,1,659.2982999989763,10,1
1,1,571.2211000006646,10,1
1,1,675.7684999993071,10,1
1,1,725.0278000007384,10,1
0,1,745.5845999992453,10,1
1,1,525.5967999999411,10,1
1,1,558.8548999996856,10,-1
1,1,782.779099999927,10,1
1,1,720.0442999983206,10,1
0,1,948.6125999987125,10,-1
1,1,979.2148999990895,10,1
1,1,603.1477000014856,10,1
1,1,1120.4201999986544,10,1
0,1,2000.0429999995977,10,-1
0,1,740.2670999998227,10,1
0,1,610.8306999988854,10,1
0,1,706.7348999995738,10,1
1,1,844.0174999991432,10,-1
1,1,712.6255999989808,10,-1
0,1,906.5274000000209,10,1
0,1,1015.0858000004664,10,-1
1,1,693.7223999993876,10,-1
1,1,470.32369999960065,10,1
1,1,782.2637999998406,10,1
1,1,861.5558000002056,10,1
1,1,759.4107999997213,10,-1
1,1,662.7059999983758,10,1
1,1,696.5655000004917,10,-1
1,1,668.5237000007182,10,1
0,1,475.1188000002876,10,1
1,1,669.6940000001341,10,1
1,1,914.2366000013426,10,-1
0,1,1033.553499999456,10,1
0,1,832.7982000010088,10,1
1,1,806.7319000000134,10,-1
0,1,692.6547999996692,10,-1
1,1,815.8862999994308,10,1
1,1,789.7520000012591,10,-1
0,1,971.0584000004455,10,1
1,1,477.6631999993697,10,1
1,1,600.2542999992147,10,-1
1,1,600.7973999986425,10,1
0,1,1070.7440999988467,10,1
1,1,916.623700001277,10,1
1,1,832.5774000007659,10,1
0,1,424.5184999993071,10,1
0,1,2000.0371999992058,10,1
1,1,561.6454000016674,10,1
0,1,789.5859999991953,10,1
1,1,806.7833999991417,10,-1
1,1,911.4220000011846,10,1
0,1,540.6498999996111,10,1
0,1,883.2557000005618,10,1
0,1,2000.026499999687,10,1
1,1,685.069699998945,10,1
1,1,592.3052999991924,10,1
0,1,486.24439999926835,10,1
1,1,664.1560999993235,10,-1
1,1,628.767399999313,10,1
1,1,590.0103000001982,10,1
0,1,538.590499999933,10,1
1,1,564.4713000003248,10,1
0,1,476.4055000003427,10,1
1,1,599.7021000003442,10,1
1,1,482.22770000062883,10,1
1,1,819.517100000754,10,-1
1,1,615.4523999998346,10,1
1,1,534.0656000003219,10,1
0,1,937.2955999989063,10,1
0,1,1481.8895000014454,10,-1
0,1,546.434600001201,10,1
0,1,675.7484999997541,10,1
1,1,992.3204999994487,10,1
0,1,2000.0467999996617,10,1
1,1,1220.1202999986708,10,1
1,1,700.0296999998391,10,1
1,1,909.501099999994,11,1
1,1,726.1394999995828,11,1
1,1,1040.0285000004806,11,1
0,1,1646.6184000000358,11,1
1,1,1041.1968999998644,11,1
1,1,734.4490999993868,11,1
1,1,865.065000000177,11,1
1,1,666.3624000002164,11,1
0,1,663.6414999992121,11,1
1,1,756.8838999995496,11,1
1,1,853.4619000002276,11,1
1,1,1162.7661999990232,11,1
1,1,650.6822999999858,11,1
1,1,975.311699999962,11,1
1,1,984.5994999995455,11,1
1,1,777.7492999995593,11,1
1,1,833.7801000007894,11,1
0,1,800.3183000001591,11,-1
0,1,792.3010999993421,11,1
1,1,831.509600000456,11,-1
1,1,1125.5093000000343,11,1
0,1,955.4226999999955,11,-1
0,1,811.9996000004467,11,1
1,1,826.6407000001054,11,-1
1,1,824.5425999993458,11,1
1,1,917.1407000003383,11,-1
0,1,713.1509000000078,11,-1
0,1,710.3671999992803,11,1
0,1,792.9602999992203,11,1
0,1,1502.178599999752,11,-1
1,1,977.4709000003058,11,-1
1,1,775.4155000001192,11,1
0,1,862.0086999998894,11,-1
1,1,713.2927000001073,11,-1
0,1,813.191600000253,11,-1
1,1,699.8102999995463,11,-1
0,1,635.0607000002638,11,1
0,1,513.0084999999963,11,1
1,1,659.5832000002265,11,1
0,1,590.1979000000283,11,1
1,1,710.1385000003502,11,1
1,1,856.7315999998245,11,1
1,1,750.0220000003465,11,-1
0,1,701.935599999968,11,1
0,1,864.49199999962,11,1
1,1,669.8064000003505,11,1
1,1,674.3398999995552,11,1
1,1,582.3574999994598,11,1
1,1,1092.2885999998543,11,1
0,1,807.5282000000589,11,1
1,1,888.1585999997333,11,1
1,1,500.0958999998402,11,1
0,1,784.0287999997381,11,-1
0,1,616.5645999999251,11,1
1,1,834.5248000004794,11,-1
1,1,631.811800000025,11,-1
1,1,638.4218999999575,11,1
1,1,621.0027999996673,11,1
1,1,432.92190000019036,11,1
0,1,371.53279999969527,11,1
1,1,814.1252999992575,11,1
1,1,645.4008000001777,11,1
0,1,675.382600000361,11,1
1,1,1007.8901999995578,11,1
1,1,533.8911999997217,11,1
1,1,823.8109999992885,11,1
1,1,1245.7349999996368,11,1
1,1,762.967399999965,11,1
0,1,785.6044999998994,11,-1
1,1,946.2868000001181,11,-1
1,1,948.1670999994967,11,-1
0,1,790.0841999999247,11,1
0,1,725.3541000001132,11,1
0,1,852.5547999998089,11,-1
0,1,631.863599999575,11,1
1,1,924.9884000001475,11,1
1,1,556.2567000007257,11,1
1,1,434.1673999996856,11,1
0,1,693.4681999990717,11,1
1,1,602.6965000000782,11,1
0,1,617.9092999990098,11,1
1,1,659.1441999999806,11,1
1,1,930.3521999998484,11,-1
1,1,700.3605999997817,11,-1
1,1,669.5555999996141,11,1
1,1,560.8351000000257,11,1
0,1,608.0477999995928,11,-1
1,1,429.2801000000909,11,1
1,1,617.2292000001762,11,-1
0,1,621.1242999997921,11,1
1,1,777.6871999995783,11,1
0,1,666.1843000000808,11,1
0,1,593.4366000001319,11,1
0,1,631.3610000004992,11,1
0,1,659.2862999995705,11,1
0,1,567.1799000001047,11,1
1,-1,602.8975999997929,11,1
1,-1,427.44849999970756,11,1
1,-1,509.37650000001304,11,1
1,-1,896.5859000000637,11,1
1,-1,707.1480000005104,11,1
0,-1,496.30469999997877,11,1
1,-1,743.526199999731,11,-1
1,-1,1012.7366000006441,11,-1
1,-1,803.9193999993149,11,-1
1,-1,564.9767999995966,11,1
1,-1,748.8615000001155,11,1
1,-1,627.2990000005811,11,1
0,-1,717.2971000000834,11,1
1,-1,755.8216999992728,11,1
0,-1,846.8788000000641,11,-1
1,-1,517.4892000006512,11,1
1,-1,766.5413000001572,11,-1
1,-1,580.4205000004731,11,-1
1,-1,656.8648999999277,11,1
0,-1,727.230500000529,11,-1
0,-1,636.2801000005566,11,1
1,-1,822.7924999999814,11,-1
1,-1,878.7336000003852,11,1
0,-1,848.5917000006884,11,1
0,-1,482.5723999994807,11,1
1,-1,543.1458999998868,11,1
1,-1,453.73650000058115,11,-1
0,-1,652.2784000006504,11,-1
1,-1,524.9010000000708,11,1
1,-1,679.3155000004917,11,-1
1,-1,661.8749999995343,11,1
1,-1,817.7721000001766,11,1
0,-1,465.5997999999672,11,1
1,-1,541.4861999996938,11,1
0,-1,864.6806000000797,11,1
1,-1,935.8741000005975,11,1
0,-1,707.1568000004627,11,1
0,-1,622.4079000004567,11,1
0,-1,810.3429000000469,11,-1
1,-1,618.2235000007786,11,1
0,-1,1402.6752999997698,11,1
1,-1,747.7107000001706,11,1
1,-1,597.5252000004984,11,-1
1,-1,545.3638999997638,11,1
1,-1,663.2028000000864,11,-1
0,-1,628.373900000006,11,-1
0,-1,641.6194000006653,11,1
1,-1,771.8867999999784,11,1
1,-1,641.8508999999613,11,1
1,-1,702.4452000004239,11,-1
0,-1,648.9882000004873,11,1
1,-1,828.9230999997817,11,1
1,-1,750.6964000002481,11,1
1,-1,537.9174000001512,11,1
0,-1,704.4229000005871,11,1
1,-1,471.62899999972433,11,1
1,-1,718.82720000064,11,1
1,-1,584.7115000002086,11,1
1,-1,526.5276999999769,11,1
1,-1,633.1609000009485,11,1
0,-1,610.3985999994911,11,-1
1,-1,667.6660999991,11,1
0,-1,732.1912999995984,11,1
1,-1,794.0991000006907,11,1
1,-1,676.6069000004791,11,1
0,-1,638.5675000003539,11,-1
1,-1,1130.3616999997757,11,1
0,-1,666.9984999997541,11,1
1,-1,597.5378000000492,11,1
0,-1,740.7812000000849,11,1
0,-1,630.0513000003994,11,1
1,-1,587.3554999995977,11,1
1,-1,592.531799999997,11,1
1,-1,601.8645000001416,11,1
0,-1,569.1104999994859,11,-1
0,-1,489.01069999998435,11,1
1,-1,688.3034000000916,11,-1
0,-1,468.21380000095814,11,1
1,-1,688.7554999999702,11,1
1,-1,763.9751999992877,11,1
1,-1,614.60759999929,11,1
1,-1,554.4783999994397,11,1
0,-1,549.7108999998309,11,-1
0,-1,855.6043999996036,11,-1
1,-1,676.9262000005692,11,1
0,-1,404.2053000004962,11,1
0,-1,522.7522000004537,11,1
0,-1,573.9796999995597,11,1
0,-1,1213.1398000000045,11,-1
1,-1,1019.7245000009425,11,-1
0,-1,606.3059000009671,11,1
0,-1,722.1980000003241,11,1
1,-1,452.12890000035986,11,1
1,-1,413.3850999996066,11,1
0,-1,700.6318000000902,11,1
1,-1,609.2012000009418,11,1
0,1,813.587599999737,11,1
0,1,468.1741000004113,11,1
1,1,744.7962999995798,11,-1
1,1,505.4122000001371,11,1
1,1,533.314600000158,11,1
1,1,543.8729999996722,11,1
0,1,453.117799999658,11,1
1,1,839.0398999997415,11,1
1,1,735.5858999998309,11,1
0,1,575.4821000001393,11,1
0,1,899.1464999997988,11,-1
1,1,557.0712000001222,11,1
1,1,450.2425999995321,11,1
0,1,481.4729999997653,11,1
1,1,670.68619999988,11,-1
1,1,486.6044000000693,11,1
1,1,970.8431999995373,11,-1
0,1,631.2929000006989,11,1
1,1,623.8807000000961,11,1
0,1,526.5333999996074,11,1
0,1,833.7469999995083,11,1
0,1,584.2987000006251,11,1
0,1,468.8647000002675,11,1
1,1,480.14249999960884,11,1
0,1,494.7350000003353,11,1
1,1,826.587099999655,11,1
0,1,597.8034000000916,11,1
0,1,688.4006000002846,11,-1
1,1,684.9559999997728,11,-1
1,1,538.8604000001214,11,1
1,1,876.1575000006706,11,-1
1,1,711.9926999993622,11,1
1,1,581.31520000007,11,1
1,1,781.7215000004508,11,1
1,1,723.0472000003792,11,1
1,1,718.9246000000276,11,1
0,1,1031.2702999999747,11,1
0,1,753.1633000005968,11,1
1,1,498.42310000024736,11,1
1,1,675.0443999995477,11,-1
1,1,544.3423999994993,11,1
1,1,581.5841999999247,11,1
1,1,757.5066999997944,11,-1
1,1,728.7404000000097,11,-1
0,1,529.3371000001207,11,1
0,1,581.2556999996305,11,1
1,1,645.7649999991991,11,-1
1,1,501.79530000081286,11,1
0,1,465.046999999322,11,1
1,1,653.6145000001416,11,1
1,1,635.5741999996826,11,1
1,1,593.4988000001758,11,-1
1,1,505.4630000004545,11,1
1,1,898.0358999995515,11,-1
0,1,723.3128999997862,11,-1
1,1,639.2678000000305,11,1
0,1,723.8261000001803,11,-1
1,1,630.4115000003949,11,1
1,1,558.3377000000328,11,1
0,1,750.8986000004224,11,1
1,1,806.4820999996737,11,1
1,1,709.0964999999851,11,-1
0,1,607.6840999997221,11,1
1,1,620.9318000003695,11,1
0,1,572.2175000002608,11,-1
1,1,748.1817999999039,11,-1
0,1,613.4638000000268,11,1
1,1,643.3447999996133,11,-1
1,1,737.9703000006266,11,-1
1,1,539.916400000453,11,1
1,1,765.1638999995776,11,1
1,1,654.442600000184,11,1
1,1,538.3739999998361,11,-1
1,1,533.6337999994867,11,1
0,1,403.5269000008702,11,1
1,1,513.4876999999397,11,1
0,1,340.08949999930337,11,1
0,1,546.7126999991015,11,1
1,1,549.9383999994025,11,1
1,1,724.5458000008948,11,1
0,1,499.79579999949783,11,-1
1,1,431.06089999945834,11,1
0,1,620.9915999998339,11,1
0,1,548.9209999996237,11,1
1,1,562.1792999999598,11,1
1,1,501.45090000052005,11,1
1,1,548.7288000006229,11,1
1,1,526.6482999995351,11,1
0,1,573.2212999993935,11,1
1,1,789.1370000001043,11,-1
1,1,523.7327999994159,11,1
1,1,407.0466000000015,11,1
1,1,826.9306000000797,11,-1
1,1,553.5011999998242,11,1
1,1,704.7960999999195,11,1
1,1,715.3851999999024,11,1
1,-1,883.7636000001803,11,1
1,-1,707.6759999999776,11,1
0,-1,770.259900000412,11,-1
0,-1,944.1670000003651,11,1
0,-1,787.4084000005387,11,1
1,-1,488.6513000000268,11,1
0,-1,603.9904999998398,11,1
0,-1,492.530999999959,11,1
1,-1,565.1546000009403,11,-1
1,-1,478.4118999997154,11,1
1,-1,561.0412000007927,11,1
0,-1,588.2826000005007,11,1
1,-1,460.2218000004068,11,1
1,-1,504.15130000095814,11,1
1,-1,548.8098999988288,11,-1
1,-1,572.671200000681,11,1
0,-1,459.9465999994427,11,1
0,-1,688.5500999996439,11,1
1,-1,484.4545000009239,11,1
1,-1,753.0915000000969,11,-1
1,-1,706.329899999313,11,-1
1,-1,612.8565999995917,11,1
1,-1,924.1684999996796,11,-1
0,-1,1036.7850999999791,11,1
1,-1,939.3952999999747,11,1
1,-1,907.9855000004172,11,-1
1,-1,599.2647000001743,11,1
1,-1,861.1770999999717,11,1
0,-1,650.423900000751,11,1
0,-1,607.7050999999046,11,1
1,-1,707.624499999918,11,-1
1,-1,546.218200000003,11,1
0,-1,407.53900000080466,11,1
1,-1,859.9828000012785,11,1
1,-1,729.2413000008091,11,-1
0,-1,683.1579999998212,11,1
0,-1,626.4314000001177,11,1
1,-1,615.7425999995321,11,1
1,-1,686.2816000003368,11,1
1,-1,672.2437999993563,11,-1
1,-1,516.1230000006035,11,1
1,-1,618.0565000008792,11,1
0,-1,566.6489000003785,11,1
1,-1,734.6170000005513,11,1
1,-1,549.8395999995992,11,1
1,-1,507.0964999990538,11,1
0,-1,721.6537999995053,11,-1
0,-1,598.9059000005946,11,1
1,-1,565.4690000005066,11,1
0,-1,644.0687999995425,11,1
1,-1,465.99560000095516,11,1
1,-1,685.9181999992579,11,1
1,-1,669.169100000523,11,-1
1,-1,705.7554999990389,11,1
1,-1,656.3865999998525,11,1
0,-1,1340.9463000008836,11,1
1,-1,594.1652999995276,11,1
1,-1,1012.8234999999404,11,-1
1,-1,675.4122000001371,11,1
1,-1,643.3449999997392,11,-1
0,-1,701.2733000004664,11,1
0,-1,528.5354999992996,11,1
1,-1,690.4387999996543,11,1
1,-1,659.0679000001401,11,1
0,-1,607.5679999999702,11,1
0,-1,798.2624999992549,11,1
0,-1,461.4844000013545,11,1
0,-1,526.7092999992892,11,-1
0,-1,574.6623999997973,11,1
1,-1,590.6289999997243,11,1
1,-1,645.8486999999732,11,1
1,-1,547.1139000002295,11,1
1,-1,439.7431999994442,11,1
1,-1,644.9904000004753,11,1
1,-1,538.254499998875,11,1
1,-1,556.198399999179,11,1
1,-1,812.1440000003204,11,-1
1,-1,650.7323000002652,11,-1
1,-1,551.8767000008374,11,-1
1,-1,407.24620000086725,11,1
1,-1,463.14259999990463,11,1
1,-1,848.4356000004336,11,-1
1,-1,878.3465999988839,11,1
0,-1,459.61039999872446,11,1
0,-1,642.1789000006393,11,-1
0,-1,1009.3692999994382,11,-1
1,-1,824.047499999404,11,1
0,-1,823.9534999998286,11,1
0,-1,717.8403999991715,11,1
1,-1,1112.4507999997586,11,-1
1,-1,619.1081999996677,11,1
0,-1,539.0251999991015,11,-1
1,-1,485.6214999994263,11,1
1,-1,497.550500000827,11,1
1,-1,772.7755999993533,11,-1
1,-1,618.1357999993488,11,1
0,-1,697.852800000459,12,-1
1,-1,725.7548999991268,12,1
0,-1,582.9921000003815,12,1
0,-1,550.9638000000268,12,1
1,-1,462.84420000202954,12,-1
1,-1,484.81790000014007,12,1
1,-1,575.4324999991804,12,1
0,-1,631.3995999991894,12,1
0,-1,517.9750000014901,12,1
1,-1,408.5254000015557,12,1
1,-1,366.51400000043213,12,1
1,-1,536.4331000000238,12,1
0,-1,564.376899998635,12,1
